distance,slope,elevation
1002,0.063753478,253.3638763
1003,0.06351048,253.416747
1004,0.063267482,253.4696176
1005,0.063024483,253.5224883
1006,0.062781485,253.575359
1007,0.062538487,253.6282296
1008,0.062295489,253.6811003
1009,0.062052491,253.7339709
1010,0.061809493,253.7868416
1011,0.061566494,253.8397123
1012,0.061323496,253.8925829
1013,0.061080498,253.9454536
1014,0.0608375,253.9983243
1015,0.060594502,254.0511949
1016,0.060351503,254.1040656
1017,0.060108505,254.1569363
1018,0.059865507,254.2098069
1019,0.059622509,254.2626776
1020,0.059379511,254.3155482
1021,0.059136513,254.3684189
1022,0.058893514,254.4212896
1023,0.058650516,254.4741602
1024,0.058407518,254.5270309
1025,0.05816452,254.5799016
1026,0.057921522,254.6327722
1027,0.057678523,254.6856429
1028,0.057435525,254.7385136
1029,0.057192527,254.7913842
1030,0.056949529,254.8442549
1031,0.056706531,254.8971255
1032,0.056463533,254.9499962
1033,0.056220534,255.0028669
1034,0.055977536,255.0557375
1035,0.055734538,255.1086082
1036,0.05549154,255.1614789
1037,0.055248542,255.2143495
1038,0.055005543,255.2672202
1039,0.054762545,255.3200909
1040,0.054519547,255.3729615
1041,0.054276549,255.4258322
1042,0.054033551,255.4787028
1043,0.053790553,255.5315735
1044,0.053547554,255.5844442
1045,0.053304556,255.6373148
1046,0.053061558,255.6901855
1047,0.053040442,255.742417
1048,0.053019326,255.7946485
1049,0.05299821,255.84688
1050,0.052977094,255.8991115
1051,0.052955978,255.951343
1052,0.052934862,256.0035745
1053,0.052913746,256.055806
1054,0.05289263,256.1080375
1055,0.052871514,256.160269
1056,0.052850398,256.2125005
1057,0.052829282,256.264732
1058,0.052808167,256.3169635
1059,0.052787051,256.369195
1060,0.052765935,256.4214265
1061,0.052744819,256.473658
1062,0.052723703,256.5258895
1063,0.052702587,256.578121
1064,0.052681471,256.6303525
1065,0.052660355,256.682584
1066,0.052639239,256.7348155
1067,0.052618123,256.787047
1068,0.052597007,256.8392785
1069,0.052575891,256.89151
1070,0.052554775,256.9437415
1071,0.052533659,256.995973
1072,0.052512543,257.0482045
1073,0.052491427,257.100436
1074,0.052470311,257.1526675
1075,0.052449195,257.204899
1076,0.052428079,257.2571305
1077,0.052406963,257.309362
1078,0.052385847,257.3615935
1079,0.052364731,257.413825
1080,0.052343615,257.4660565
1081,0.0523225,257.518288
1082,0.052301384,257.5705195
1083,0.052280268,257.622751
1084,0.052259152,257.6749825
1085,0.052238036,257.727214
1086,0.05221692,257.7794455
1087,0.052195804,257.831677
1088,0.052174688,257.8839085
1089,0.052153572,257.93614
1090,0.052132456,257.9883715
1091,0.05211134,258.040603
1092,0.052090224,258.0928345
1093,0.051781966,258.1388952
1094,0.051473707,258.184956
1095,0.051165449,258.2310167
1096,0.05085719,258.2770774
1097,0.050548932,258.3231382
1098,0.050240674,258.3691989
1099,0.049932415,258.4152597
1100,0.049624157,258.4613204
1101,0.049315898,258.5073811
1102,0.04900764,258.5534419
1103,0.048699382,258.5995026
1104,0.048391123,258.6455633
1105,0.048082865,258.6916241
1106,0.047774606,258.7376848
1107,0.047466348,258.7837455
1108,0.047158089,258.8298063
1109,0.046849831,258.875867
1110,0.046541573,258.9219278
1111,0.046233314,258.9679885
1112,0.045925056,259.0140492
1113,0.045616797,259.06011
1114,0.045308539,259.1061707
1115,0.04510934,259.1461195
1116,0.044910141,259.1860684
1117,0.044710942,259.2260172
1118,0.044511743,259.265966
1119,0.044312544,259.3059149
1120,0.044113345,259.3458637
1121,0.043914146,259.3858125
1122,0.043714947,259.4257614
1123,0.043515748,259.4657102
1124,0.043316549,259.505659
1125,0.04311735,259.5456079
1126,0.04291815,259.5855567
1127,0.042718951,259.6255056
1128,0.042519752,259.6654544
1129,0.042320553,259.7054032
1130,0.042121354,259.7453521
1131,0.041922155,259.7853009
1132,0.041722956,259.8252497
1133,0.041523757,259.8651986
1134,0.041324558,259.9051474
1135,0.041125359,259.9450962
1136,0.04092616,259.9850451
1137,0.040726961,260.0249939
1138,0.040766181,260.0677958
1139,0.040805402,260.1105977
1140,0.040844622,260.1533997
1141,0.040883842,260.1962016
1142,0.040923062,260.2390035
1143,0.040962283,260.2818054
1144,0.041001503,260.3246073
1145,0.041040723,260.3674093
1146,0.041079943,260.4102112
1147,0.041119164,260.4530131
1148,0.041158384,260.495815
1149,0.041197604,260.5386169
1150,0.041236824,260.5814189
1151,0.041276045,260.6242208
1152,0.041315265,260.6670227
1153,0.041354485,260.7098246
1154,0.041393706,260.7526265
1155,0.041432926,260.7954285
1156,0.041472146,260.8382304
1157,0.041511366,260.8810323
1158,0.041550587,260.9238342
1159,0.041589807,260.9666361
1160,0.041629027,261.0094381
1161,0.041668247,261.05224
1162,0.041707468,261.0950419
1163,0.041746688,261.1378438
1164,0.041785908,261.1806457
1165,0.041825128,261.2234477
1166,0.041864349,261.2662496
1167,0.041903569,261.3090515
1168,0.041942789,261.3518534
1169,0.04198201,261.3946553
1170,0.04202123,261.4374573
1171,0.04206045,261.4802592
1172,0.04209967,261.5230611
1173,0.042138891,261.565863
1174,0.042178111,261.6086649
1175,0.042217331,261.6514669
1176,0.042256551,261.6942688
1177,0.042295772,261.7370707
1178,0.042334992,261.7798726
1179,0.042374212,261.8226745
1180,0.042413432,261.8654765
1181,0.042452653,261.9082784
1182,0.042491873,261.9510803
1183,0.042966932,262.0038253
1184,0.04344199,262.0565703
1185,0.043917049,262.1093153
1186,0.044392108,262.1620603
1187,0.044867166,262.2148053
1188,0.045342225,262.2675502
1189,0.045817284,262.3202952
1190,0.046292342,262.3730402
1191,0.046767401,262.4257852
1192,0.04724246,262.4785302
1193,0.047717518,262.5312752
1194,0.048192577,262.5840202
1195,0.048667635,262.6367652
1196,0.049142694,262.6895102
1197,0.049617753,262.7422552
1198,0.050092811,262.7950002
1199,0.05056787,262.8477452
1200,0.051042929,262.9004901
1201,0.051517987,262.9532351
1202,0.051993046,263.0059801
1203,0.052468105,263.0587251
1204,0.052943163,263.1114701
1205,0.053418222,263.1642151
1206,0.053406868,263.2181008
1207,0.053395515,263.2719865
1208,0.053384161,263.3258723
1209,0.053372808,263.379758
1210,0.053361454,263.4336437
1211,0.053350101,263.4875294
1212,0.053338747,263.5414151
1213,0.053327394,263.5953008
1214,0.05331604,263.6491866
1215,0.053304687,263.7030723
1216,0.053293333,263.756958
1217,0.053281979,263.8108437
1218,0.053270626,263.8647294
1219,0.053259272,263.9186152
1220,0.053247919,263.9725009
1221,0.053236565,264.0263866
1222,0.053225212,264.0802723
1223,0.053213858,264.134158
1224,0.053202505,264.1880437
1225,0.053191151,264.2419295
1226,0.053179798,264.2958152
1227,0.053168444,264.3497009
1228,0.053262001,264.4073535
1229,0.053355559,264.465006
1230,0.053449116,264.5226586
1231,0.053542673,264.5803111
1232,0.05363623,264.6379637
1233,0.053729788,264.6956163
1234,0.053823345,264.7532688
1235,0.053916902,264.8109214
1236,0.05401046,264.868574
1237,0.054104017,264.9262265
1238,0.054197574,264.9838791
1239,0.054291132,265.0415316
1240,0.054384689,265.0991842
1241,0.054478246,265.1568368
1242,0.054571803,265.2144893
1243,0.054665361,265.2721419
1244,0.054758918,265.3297944
1245,0.054852475,265.387447
1246,0.054946033,265.4450996
1247,0.05503959,265.5027521
1248,0.055133147,265.5604047
1249,0.055226705,265.6180573
1250,0.055320262,265.6757098
1251,0.055413819,265.7333624
1252,0.055507376,265.7910149
1253,0.055600934,265.8486675
1254,0.055694491,265.9063201
1255,0.055788048,265.9639726
1256,0.055881606,266.0216252
1257,0.055975163,266.0792777
1258,0.05606872,266.1369303
1259,0.056162277,266.1945829
1260,0.056255835,266.2522354
1261,0.056349392,266.309888
1262,0.056442949,266.3675405
1263,0.056536507,266.4251931
1264,0.056630064,266.4828457
1265,0.056723621,266.5404982
1266,0.056817179,266.5981508
1267,0.056910736,266.6558034
1268,0.057004293,266.7134559
1269,0.05709785,266.7711085
1270,0.057191408,266.828761
1271,0.057284965,266.8864136
1272,0.056950553,266.935998
1273,0.056616141,266.9855825
1274,0.056281728,267.0351669
1275,0.055947316,267.0847513
1276,0.055612904,267.1343358
1277,0.055278492,267.1839202
1278,0.054944079,267.2335046
1279,0.054609667,267.283089
1280,0.054275255,267.3326735
1281,0.053940843,267.3822579
1282,0.053606431,267.4318423
1283,0.053272018,267.4814268
1284,0.052937606,267.5310112
1285,0.052603194,267.5805956
1286,0.052268782,267.6301801
1287,0.05193437,267.6797645
1288,0.051599957,267.7293489
1289,0.051265545,267.7789333
1290,0.050931133,267.8285178
1291,0.050596721,267.8781022
1292,0.050262308,267.9276866
1293,0.049927896,267.9772711
1294,0.049593484,268.0268555
1295,0.049143312,268.0667017
1296,0.04869314,268.106548
1297,0.048242968,268.1463942
1298,0.047792796,268.1862405
1299,0.047342624,268.2260867
1300,0.046892451,268.265933
1301,0.046442279,268.3057792
1302,0.045992107,268.3456255
1303,0.045541935,268.3854717
1304,0.045091763,268.425318
1305,0.044641591,268.4651642
1306,0.044191419,268.5050104
1307,0.043741247,268.5448567
1308,0.043291075,268.5847029
1309,0.042840903,268.6245492
1310,0.042390731,268.6643954
1311,0.041940558,268.7042417
1312,0.041490386,268.7440879
1313,0.041040214,268.7839342
1314,0.040590042,268.8237804
1315,0.04013987,268.8636267
1316,0.039689698,268.9034729
1317,0.040278045,268.9696899
1318,0.040866393,269.035907
1319,0.04145474,269.102124
1320,0.042043087,269.1683411
1321,0.042631435,269.2345581
1322,0.043219782,269.3007751
1323,0.043808129,269.3669922
1324,0.044396477,269.4332092
1325,0.044984824,269.4994263
1326,0.045573171,269.5656433
1327,0.046161519,269.6318603
1328,0.046749866,269.6980774
1329,0.047338213,269.7642944
1330,0.047926561,269.8305115
1331,0.048514908,269.8967285
1332,0.049103255,269.9629455
1333,0.049691603,270.0291626
1334,0.05027995,270.0953796
1335,0.050868297,270.1615967
1336,0.051456645,270.2278137
1337,0.052044992,270.2940307
1338,0.052633339,270.3602478
1339,0.053221687,270.4264648
1340,0.053810034,270.4926819
1341,0.054398381,270.5588989
1342,0.054986729,270.6251159
1343,0.055575076,270.691333
1344,0.056163423,270.75755
1345,0.056751771,270.8237671
1346,0.057340118,270.8899841
1347,0.057928465,270.9562011
1348,0.058516813,271.0224182
1349,0.05910516,271.0886352
1350,0.059693507,271.1548523
1351,0.060281855,271.2210693
1352,0.060870202,271.2872863
1353,0.061458549,271.3535034
1354,0.062046897,271.4197204
1355,0.062635244,271.4859375
1356,0.063223591,271.5521545
1357,0.063811939,271.6183715
1358,0.064400286,271.6845886
1359,0.064988633,271.7508056
1360,0.065576981,271.8170227
1361,0.066165328,271.8832397
1362,0.065927744,271.943561
1363,0.06569016,272.0038823
1364,0.065452576,272.0642036
1365,0.065214992,272.124525
1366,0.064977408,272.1848463
1367,0.064739823,272.2451676
1368,0.064502239,272.3054889
1369,0.064264655,272.3658102
1370,0.064027071,272.4261315
1371,0.063789487,272.4864528
1372,0.063551903,272.5467741
1373,0.063314319,272.6070955
1374,0.063076735,272.6674168
1375,0.062839151,272.7277381
1376,0.062601567,272.7880594
1377,0.062363983,272.8483807
1378,0.062126399,272.908702
1379,0.061888814,272.9690233
1380,0.06165123,273.0293446
1381,0.061413646,273.089666
1382,0.061176062,273.1499873
1383,0.060938478,273.2103086
1384,0.060700894,273.2706299
1385,0.059924132,273.3138983
1386,0.05914737,273.3571667
1387,0.058370609,273.400435
1388,0.057593847,273.4437034
1389,0.056817085,273.4869718
1390,0.056040323,273.5302402
1391,0.055263562,273.5735085
1392,0.0544868,273.6167769
1393,0.053710038,273.6600453
1394,0.052933276,273.7033137
1395,0.052156515,273.7465821
1396,0.051379753,273.7898504
1397,0.050602991,273.8331188
1398,0.049826229,273.8763872
1399,0.049049467,273.9196556
1400,0.048272706,273.9629239
1401,0.047495944,274.0061923
1402,0.046719182,274.0494607
1403,0.04594242,274.0927291
1404,0.045165659,274.1359974
1405,0.044388897,274.1792658
1406,0.043612135,274.2225342
1407,0.041852239,274.2275668
1408,0.040092343,274.2325995
1409,0.038332448,274.2376321
1410,0.036572552,274.2426647
1411,0.034812656,274.2476973
1412,0.03305276,274.25273
1413,0.031292865,274.2577626
1414,0.029532969,274.2627952
1415,0.027773073,274.2678278
1416,0.026013177,274.2728605
1417,0.024253282,274.2778931
1418,0.022493386,274.2829257
1419,0.02073349,274.2879584
1420,0.018973594,274.292991
1421,0.017213698,274.2980236
1422,0.015453803,274.3030562
1423,0.013693907,274.3080889
1424,0.011934011,274.3131215
1425,0.010174115,274.3181541
1426,0.00841422,274.3231867
1427,0.006654324,274.3282194
1428,0.004894428,274.333252
1429,0.005027161,274.3443429
1430,0.005159893,274.3554337
1431,0.005292626,274.3665246
1432,0.005425359,274.3776155
1433,0.005558091,274.3887063
1434,0.005690824,274.3997972
1435,0.005823557,274.4108881
1436,0.005956289,274.4219789
1437,0.006089022,274.4330698
1438,0.006221755,274.4441607
1439,0.006354487,274.4552515
1440,0.00648722,274.4663424
1441,0.006619953,274.4774333
1442,0.006752685,274.4885241
1443,0.006885418,274.499615
1444,0.007018151,274.5107059
1445,0.007150883,274.5217967
1446,0.007283616,274.5328876
1447,0.007416349,274.5439785
1448,0.007549081,274.5550693
1449,0.007681814,274.5661602
1450,0.007814547,274.5772511
1451,0.007947279,274.5883419
1452,0.008080012,274.5994328
1453,0.008212744,274.6105236
1454,0.008345477,274.6216145
1455,0.00847821,274.6327054
1456,0.008610942,274.6437962
1457,0.008743675,274.6548871
1458,0.008876408,274.665978
1459,0.00900914,274.6770688
1460,0.009141873,274.6881597
1461,0.009274606,274.6992506
1462,0.009407338,274.7103414
1463,0.009540071,274.7214323
1464,0.009672804,274.7325232
1465,0.009805536,274.743614
1466,0.009938269,274.7547049
1467,0.010071002,274.7657958
1468,0.010203734,274.7768866
1469,0.010336467,274.7879775
1470,0.0104692,274.7990684
1471,0.010601932,274.8101592
1472,0.010734665,274.8212501
1473,0.010867398,274.832341
1474,0.01100013,274.8434318
1475,0.011132863,274.8545227
1476,0.011594419,274.8761513
1477,0.012055976,274.89778
1478,0.012517532,274.9194086
1479,0.012979088,274.9410373
1480,0.013440645,274.9626659
1481,0.013902201,274.9842945
1482,0.014363758,275.0059232
1483,0.014825314,275.0275518
1484,0.01528687,275.0491805
1485,0.015748427,275.0708091
1486,0.016209983,275.0924378
1487,0.016671539,275.1140664
1488,0.017133096,275.135695
1489,0.017594652,275.1573237
1490,0.018056208,275.1789523
1491,0.018517765,275.200581
1492,0.018979321,275.2222096
1493,0.019440878,275.2438382
1494,0.019902434,275.2654669
1495,0.02036399,275.2870955
1496,0.020825547,275.3087242
1497,0.021287103,275.3303528
1498,0.021352816,275.3523712
1499,0.021418529,275.3743897
1500,0.021484242,275.3964081
1501,0.021549955,275.4184265
1502,0.021615668,275.440445
1503,0.021681381,275.4624634
1504,0.021747094,275.4844818
1505,0.021812807,275.5065003
1506,0.02187852,275.5285187
1507,0.021944233,275.5505371
1508,0.022009946,275.5725556
1509,0.02207566,275.594574
1510,0.022141373,275.6165924
1511,0.022207086,275.6386109
1512,0.022272799,275.6606293
1513,0.022338512,275.6826477
1514,0.022404225,275.7046662
1515,0.022469938,275.7266846
1516,0.022535651,275.748703
1517,0.022601364,275.7707215
1518,0.022667077,275.7927399
1519,0.02273279,275.8147583
1520,0.022798503,275.8367768
1521,0.022864216,275.8587952
1522,0.023040373,275.8903283
1523,0.02321653,275.9218614
1524,0.023392687,275.9533945
1525,0.023568843,275.9849276
1526,0.023745,276.0164607
1527,0.023921157,276.0479938
1528,0.024097314,276.0795269
1529,0.024273471,276.11106
1530,0.024449628,276.1425931
1531,0.024625785,276.1741262
1532,0.024801941,276.2056593
1533,0.024978098,276.2371924
1534,0.025154255,276.2687255
1535,0.025330412,276.3002586
1536,0.025506569,276.3317917
1537,0.025682726,276.3633248
1538,0.025858882,276.3948579
1539,0.026035039,276.426391
1540,0.026211196,276.4579241
1541,0.026387353,276.4894572
1542,0.02656351,276.5209903
1543,0.026739667,276.5525234
1544,0.026915824,276.5840565
1545,0.02709198,276.6155895
1546,0.027268137,276.6471226
1547,0.027444294,276.6786557
1548,0.027620451,276.7101888
1549,0.027796608,276.7417219
1550,0.027972765,276.773255
1551,0.028148922,276.8047881
1552,0.028325078,276.8363212
1553,0.028501235,276.8678543
1554,0.028677392,276.8993874
1555,0.028853549,276.9309205
1556,0.029029706,276.9624536
1557,0.029205863,276.9939867
1558,0.029382019,277.0255198
1559,0.029558176,277.0570529
1560,0.029734333,277.088586
1561,0.02991049,277.1201191
1562,0.030086647,277.1516522
1563,0.030262804,277.1831853
1564,0.030438961,277.2147184
1565,0.030615117,277.2462515
1566,0.030791274,277.2777846
1567,0.030967431,277.3093177
1568,0.031143588,277.3408508
1569,0.030766341,277.3635161
1570,0.030389094,277.3861813
1571,0.030011848,277.4088466
1572,0.029634601,277.4315119
1573,0.029257354,277.4541772
1574,0.028880107,277.4768424
1575,0.02850286,277.4995077
1576,0.028125613,277.522173
1577,0.027748367,277.5448383
1578,0.02737112,277.5675035
1579,0.026993873,277.5901688
1580,0.026616626,277.6128341
1581,0.026239379,277.6354994
1582,0.025862132,277.6581646
1583,0.025484886,277.6808299
1584,0.025107639,277.7034952
1585,0.024730392,277.7261605
1586,0.024353145,277.7488257
1587,0.023975898,277.771491
1588,0.023598651,277.7941563
1589,0.023221405,277.8168216
1590,0.022844158,277.8394868
1591,0.022466911,277.8621521
1592,0.022690565,277.8892743
1593,0.022914219,277.9163964
1594,0.023137874,277.9435186
1595,0.023361528,277.9706408
1596,0.023585182,277.9977629
1597,0.023808836,278.0248851
1598,0.024032491,278.0520073
1599,0.024256145,278.0791294
1600,0.024479799,278.1062516
1601,0.024703453,278.1333738
